timestamp,bid_open,bid_low,bid_high,bid_close,ask_open,ask_low,ask_high,ask_close,price_open,price_low,price_high,price_close,price_mean,volume,open_interest
2024-10-05 19:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,1113,173132
2024-10-05 20:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,557,173689
2024-10-05 21:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,1521,175210
2024-10-05 22:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,1158,176368
2024-10-05 23:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,5910,182278
2024-10-06 00:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,781,183059
2024-10-06 01:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,618,183677
2024-10-06 02:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,330,184007
2024-10-06 13:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,308,184315
2024-10-06 14:00:00,50,50,50,50,51,51,51,51,50.0,50.0,51.0,50.0,50.0,1196,185280
2024-10-06 15:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,916,186196
2024-10-06 16:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,216,186412
2024-10-06 17:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,939,187351
2024-10-06 18:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,1084,188384
2024-10-06 19:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,645,189029
2024-10-06 20:00:00,50,50,50,50,51,51,51,51,50.0,50.0,51.0,51.0,50.0,916,189649
2024-10-06 21:00:00,50,50,50,50,51,51,51,51,50.0,50.0,51.0,51.0,50.0,1056,190429
2024-10-06 22:00:00,50,50,50,50,51,51,51,51,50.0,50.0,51.0,51.0,50.0,789,191033
2024-10-06 23:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,50.0,50.0,1168,191818
2024-10-07 00:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,310,192128
2024-10-07 01:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,215,192318
2024-10-07 02:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,50.0,50.0,2214,190532
2024-10-07 03:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,3892,194424
2024-10-07 04:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,938,194918
2024-10-07 13:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,50.0,50.0,20301,195743
2024-10-07 14:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,9893,195743
2024-10-07 15:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,21735,206925
2024-10-07 16:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,50.0,50.0,35377,192237
2024-10-07 17:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,50.0,50.0,7840,192435
2024-10-07 18:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,8855,201090
2024-10-07 19:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,51.0,22413,223465
2024-10-07 20:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,13691,228188
2024-10-07 21:00:00,50,50,50,50,51,51,51,51,50.0,50.0,51.0,51.0,50.0,6016,233334
2024-10-07 22:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,52437,285761
2024-10-07 23:00:00,50,49,50,49,51,50,51,50,50.0,49.0,51.0,50.0,50.0,2293,286657
2024-10-08 00:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,50.0,50.0,12143,286654
2024-10-08 01:00:00,49,49,49,49,50,50,50,50,49.0,49.0,50.0,50.0,49.0,2528,286654
2024-10-08 02:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,50.0,49.0,3005,286654
2024-10-08 03:00:00,49,49,49,49,50,50,50,50,49.0,49.0,50.0,50.0,49.0,5427,286930
2024-10-08 04:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,50.0,49.0,3860,287008
2024-10-08 13:00:00,49,49,50,50,50,50,51,51,50.0,50.0,51.0,51.0,50.0,38558,316310
2024-10-08 14:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,7510,318800
2024-10-08 15:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,1281,318810
2024-10-08 16:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,8214,318810
2024-10-08 17:00:00,50,50,50,50,51,51,51,51,50.0,50.0,51.0,50.0,50.0,73153,372311
2024-10-08 18:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,7535,372311
2024-10-08 19:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,4056,372311
2024-10-08 20:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,15263,372875
2024-10-08 21:00:00,50,50,50,50,51,51,51,51,51.0,51.0,51.0,51.0,51.0,8079,367875
2024-10-08 22:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,51.0,9001,369004
2024-10-08 23:00:00,50,49,50,49,51,50,51,50,51.0,49.0,51.0,50.0,50.0,354933,593196
2024-10-09 00:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,50.0,49.0,8058,592865
2024-10-09 01:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,50.0,49.0,3878,592865
2024-10-09 02:00:00,49,49,49,49,50,50,50,50,50.0,50.0,50.0,50.0,50.0,5288,592865
2024-10-09 03:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,50.0,49.0,30845,592855
2024-10-09 04:00:00,49,49,49,49,50,50,50,50,50.0,50.0,50.0,50.0,50.0,11575,592855
2024-10-09 13:00:00,49,49,50,50,50,50,51,51,50.0,50.0,51.0,51.0,50.0,125432,560957
2024-10-09 14:00:00,50,50,50,50,51,51,51,51,50.0,50.0,51.0,51.0,50.0,763,561720
2024-10-09 15:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,20556,582276
2024-10-09 16:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,7016,589292
2024-10-09 17:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,7571,596863
2024-10-09 18:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,5103,601198
2024-10-09 19:00:00,50,50,50,50,51,51,51,51,51.0,50.0,51.0,51.0,50.0,27621,618069
2024-10-09 20:00:00,50,49,50,49,51,50,51,50,50.0,49.0,51.0,49.0,49.0,74718,670241
2024-10-09 21:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,50.0,49.0,12728,680245
2024-10-09 22:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,50.0,49.0,7637,687484
2024-10-09 23:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,50.0,49.0,9768,696118
2024-10-10 00:00:00,49,49,49,49,50,50,50,50,50.0,50.0,50.0,50.0,50.0,1411,697529
2024-10-10 01:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,49.0,49.0,2274,699176
2024-10-10 02:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,50.0,49.0,19964,718806
2024-10-10 03:00:00,49,49,49,49,50,50,50,50,50.0,49.0,50.0,49.0,49.0,26050,743097
2024-10-10 04:00:00,49,49,49,49,50,50,50,50,50.0,50.0,50.0,50.0,50.0,4586,747683
2024-10-10 13:00:00,49,48,49,48,50,49,50,49,50.0,48.0,50.0,49.0,48.0,125446,828236
2024-10-10 14:00:00,48,48,48,48,49,49,49,49,49.0,48.0,49.0,49.0,48.0,9551,835717
2024-10-10 15:00:00,48,48,48,48,49,49,49,49,49.0,48.0,49.0,49.0,49.0,21576,855953
2024-10-10 16:00:00,48,48,49,49,49,49,50,50,49.0,49.0,50.0,50.0,49.0,54884,842958
2024-10-10 17:00:00,49,47,49,47,50,48,50,48,50.0,48.0,50.0,48.0,49.0,283722,815287
2024-10-10 18:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,47.0,47.0,43324,840003
2024-10-10 19:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,9221,840003
2024-10-10 20:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,68970,901047
2024-10-10 21:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,18295,906744
2024-10-10 22:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,13171,908064
2024-10-10 23:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,5248,908064
2024-10-11 00:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,11310,910515
2024-10-11 01:00:00,47,47,47,47,48,48,48,48,48.0,48.0,48.0,48.0,48.0,4025,910515
2024-10-11 02:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,6676,910760
2024-10-11 13:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,13265,910513
2024-10-11 14:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,47.0,47.0,32884,888013
2024-10-11 15:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,10183,895584
2024-10-11 16:00:00,47,47,47,47,48,48,48,48,47.0,47.0,48.0,48.0,47.0,13828,906470
2024-10-11 17:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,32580,931503
2024-10-11 18:00:00,47,47,47,47,48,48,48,48,48.0,48.0,48.0,48.0,48.0,11066,942569
2024-10-11 19:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,30576,954083
2024-10-11 20:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,24959,978666
2024-10-11 21:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,93118,980751
2024-10-11 22:00:00,47,47,47,47,48,48,48,48,47.0,47.0,48.0,48.0,47.0,109124,1031452
2024-10-11 23:00:00,47,46,47,47,48,48,48,48,47.0,47.0,48.0,48.0,47.0,17230,1042900
2024-10-12 00:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,23864,1052142
2024-10-12 01:00:00,47,47,47,47,48,48,48,48,48.0,48.0,48.0,48.0,48.0,1617,1053759
2024-10-12 02:00:00,47,47,47,47,48,48,48,48,48.0,48.0,48.0,48.0,48.0,2808,1056567
2024-10-12 03:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,47.0,47.0,32473,1088840
2024-10-12 04:00:00,47,47,47,47,48,48,48,48,47.0,47.0,48.0,48.0,47.0,20048,1106702
2024-10-12 13:00:00,47,47,47,47,48,48,48,48,48.0,48.0,48.0,48.0,48.0,11680,1118382
2024-10-12 14:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,4190,1122253
2024-10-12 15:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,48.0,47.0,23008,1143375
2024-10-12 16:00:00,47,47,47,47,48,48,48,48,48.0,47.0,48.0,47.0,47.0,1998,1145305
2024-10-12 17:00:00,47,46,47,46,48,47,48,47,48.0,47.0,48.0,47.0,47.0,8720,1154025
2024-10-12 18:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,6105,1159930
2024-10-12 19:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,14760,1174298
2024-10-12 20:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,2586,1176846
2024-10-12 21:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,6968,1183259
2024-10-12 22:00:00,46,46,46,46,47,47,47,47,47.0,47.0,47.0,47.0,47.0,4376,1187635
2024-10-12 23:00:00,46,46,46,46,47,47,47,47,47.0,47.0,47.0,47.0,47.0,4316,1189951
2024-10-13 00:00:00,46,46,46,46,47,47,47,47,47.0,47.0,47.0,47.0,47.0,6143,1196094
2024-10-13 01:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,2865,1198850
2024-10-13 02:00:00,46,46,46,46,47,47,47,47,47.0,47.0,47.0,47.0,47.0,7059,1205909
2024-10-13 13:00:00,46,46,46,46,47,47,47,47,47.0,47.0,47.0,47.0,47.0,1765,1207674
2024-10-13 14:00:00,46,46,46,46,47,47,47,47,47.0,47.0,47.0,47.0,47.0,2044,1209718
2024-10-13 15:00:00,46,46,46,46,47,47,47,47,46.0,46.0,47.0,47.0,46.0,2867,1212339
2024-10-13 16:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,1675,1213802
2024-10-13 17:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,9560,1214525
2024-10-13 18:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,2088,1216521
2024-10-13 19:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,46.0,46.0,2527,1218797
2024-10-13 20:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,1883,1220579
2024-10-13 21:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,3572,1224077
2024-10-13 22:00:00,46,46,46,46,47,47,47,47,46.0,46.0,47.0,47.0,46.0,927,1224819
2024-10-13 23:00:00,46,46,46,46,47,47,47,47,46.0,46.0,47.0,47.0,46.0,51598,1226864
2024-10-14 00:00:00,46,46,46,46,47,47,47,47,46.0,46.0,47.0,47.0,46.0,3719,1230013
2024-10-14 01:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,5873,1225452
2024-10-14 02:00:00,46,46,46,46,47,47,47,47,46.0,46.0,47.0,47.0,46.0,391,1225801
2024-10-14 03:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,47.0,2240,1228038
2024-10-14 04:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,46.0,46.0,964,1228578
2024-10-14 13:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,2355,1229267
2024-10-14 14:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,46.0,46.0,6024,1226981
2024-10-14 15:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,23098,1229526
2024-10-14 16:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,46.0,46.0,6256,1235405
2024-10-14 17:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,5822,1241227
2024-10-14 18:00:00,46,46,46,46,47,47,47,47,47.0,46.0,47.0,47.0,46.0,2790,1243915
2024-10-14 19:00:00,46,45,46,45,47,46,47,46,47.0,45.0,47.0,46.0,46.0,67638,1304195
2024-10-14 20:00:00,45,45,45,45,46,46,46,46,46.0,45.0,46.0,46.0,45.0,19025,1323131
2024-10-14 21:00:00,45,45,45,45,46,46,46,46,46.0,45.0,46.0,46.0,45.0,12911,1335270
2024-10-14 22:00:00,45,45,45,45,46,46,46,46,46.0,45.0,46.0,46.0,45.0,5967,1340196
2024-10-14 23:00:00,45,45,45,45,46,46,46,46,46.0,45.0,46.0,46.0,45.0,15731,1353525
2024-10-15 00:00:00,45,45,45,45,46,46,46,46,46.0,45.0,46.0,46.0,45.0,2458,1354579
2024-10-15 01:00:00,45,45,45,45,46,46,46,46,46.0,45.0,46.0,46.0,45.0,13196,1367206
2024-10-15 02:00:00,45,45,45,45,46,46,46,46,46.0,45.0,46.0,45.0,45.0,2437,1369582
2024-10-15 03:00:00,45,45,45,45,46,46,46,46,46.0,45.0,46.0,46.0,45.0,5890,1374308
2024-10-15 04:00:00,45,45,45,45,46,46,46,46,46.0,45.0,46.0,46.0,45.0,8229,1380718
2024-10-15 05:00:00,45,44,45,44,46,45,46,45,46.0,44.0,46.0,45.0,44.0,14964,1391954
2024-10-15 06:00:00,44,44,44,44,45,45,45,45,44.0,44.0,45.0,45.0,45.0,15308,1407262
2024-10-15 07:00:00,44,44,44,44,45,45,45,45,44.0,44.0,45.0,45.0,44.0,1739,1408983
2024-10-15 13:00:00,44,44,44,44,45,45,45,45,44.0,44.0,45.0,45.0,44.0,96737,1451958
2024-10-15 14:00:00,44,44,44,44,45,45,45,45,45.0,44.0,45.0,45.0,44.0,97318,1535307
2024-10-15 15:00:00,44,43,44,44,45,44,45,45,45.0,43.0,45.0,45.0,44.0,176523,1665210
2024-10-15 16:00:00,44,44,45,45,45,45,46,46,45.0,44.0,46.0,46.0,45.0,410801,2055678
2024-10-15 17:00:00,45,45,45,45,46,46,46,46,46.0,45.0,46.0,45.0,45.0,61212,2110909
2024-10-15 18:00:00,45,44,45,44,46,45,46,45,46.0,44.0,46.0,45.0,45.0,18863,2123376
2024-10-15 19:00:00,44,43,44,43,45,44,45,44,45.0,43.0,45.0,44.0,44.0,74857,2192991
2024-10-15 20:00:00,43,43,44,44,44,44,45,45,44.0,44.0,45.0,45.0,44.0,125498,2226142
2024-10-15 21:00:00,44,44,45,45,45,45,46,46,45.0,44.0,46.0,45.0,45.0,630617,2828721
2024-10-15 22:00:00,45,44,45,44,46,45,46,45,45.0,44.0,46.0,45.0,45.0,516295,2837793
2024-10-15 23:00:00,44,43,44,43,45,44,45,44,45.0,43.0,45.0,44.0,44.0,20323,2858100
2024-10-16 00:00:00,43,43,43,43,44,44,44,44,44.0,44.0,44.0,44.0,44.0,12632,2870732
2024-10-16 01:00:00,43,43,43,43,44,44,44,44,44.0,43.0,44.0,44.0,43.0,11092,2881647
2024-10-16 02:00:00,43,43,43,43,44,44,44,44,44.0,43.0,44.0,44.0,43.0,44274,2913571
2024-10-16 03:00:00,43,42,43,42,44,43,44,43,44.0,43.0,44.0,43.0,43.0,70992,2943928
2024-10-16 04:00:00,42,42,43,43,43,43,44,44,43.0,42.0,44.0,44.0,43.0,68098,2980646
2024-10-16 05:00:00,43,43,44,43,44,44,45,44,44.0,44.0,45.0,44.0,44.0,127630,2976838
2024-10-16 06:00:00,43,43,44,43,44,44,45,44,43.0,43.0,45.0,44.0,44.0,143862,2987910
2024-10-16 07:00:00,43,42,43,42,44,43,44,43,44.0,43.0,44.0,43.0,43.0,4278,2992145
2024-10-16 13:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,43.0,42.0,44960,3037105
2024-10-16 14:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,43.0,43.0,44736,3081841
2024-10-16 15:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,42.0,42.0,52621,3134439
2024-10-16 16:00:00,42,42,43,43,43,43,44,44,43.0,43.0,44.0,44.0,43.0,19086,3151373
2024-10-16 17:00:00,43,43,43,43,44,44,44,44,44.0,43.0,44.0,44.0,43.0,66081,3216533
2024-10-16 18:00:00,43,43,43,43,44,44,44,44,44.0,43.0,44.0,44.0,43.0,61752,3277663
2024-10-16 19:00:00,43,43,44,44,44,44,45,45,44.0,44.0,45.0,45.0,44.0,41748,3297217
2024-10-16 20:00:00,44,44,44,44,45,45,45,45,45.0,44.0,45.0,44.0,44.0,66204,3361321
2024-10-16 21:00:00,44,44,45,45,45,45,46,46,45.0,44.0,46.0,46.0,45.0,73743,3384431
2024-10-16 22:00:00,45,45,45,45,46,46,46,46,45.0,45.0,46.0,46.0,46.0,232126,3175718
2024-10-16 23:00:00,45,44,45,44,46,45,46,45,46.0,45.0,46.0,45.0,45.0,53623,3197669
2024-10-17 00:00:00,44,44,44,44,45,45,45,45,45.0,44.0,45.0,45.0,44.0,10100,3207645
2024-10-17 01:00:00,44,44,44,44,45,45,45,45,45.0,44.0,45.0,45.0,44.0,14046,3219865
2024-10-17 02:00:00,44,43,44,43,45,44,45,44,45.0,44.0,45.0,44.0,44.0,46928,3266168
2024-10-17 03:00:00,43,42,44,43,44,43,45,44,44.0,43.0,45.0,44.0,43.0,497680,3372153
2024-10-17 04:00:00,43,43,44,43,44,44,45,44,44.0,44.0,45.0,44.0,44.0,236466,3392750
2024-10-17 05:00:00,43,42,43,42,44,43,44,43,44.0,43.0,44.0,43.0,43.0,24649,3416822
2024-10-17 06:00:00,42,42,44,43,43,43,45,44,43.0,42.0,45.0,44.0,44.0,206807,3419651
2024-10-17 07:00:00,43,43,44,44,44,44,45,45,44.0,43.0,44.0,44.0,43.0,4927,3424490
2024-10-17 12:00:00,44,43,44,43,45,45,45,45,,,,,,0,3424490
2024-10-17 13:00:00,43,42,43,42,45,43,45,43,43.0,42.0,44.0,43.0,43.0,123782,3536620
2024-10-17 14:00:00,42,42,43,42,43,43,44,43,43.0,42.0,44.0,43.0,42.0,336608,3836178
2024-10-17 15:00:00,42,42,43,42,43,43,44,43,43.0,42.0,43.0,43.0,43.0,114848,3856656
2024-10-17 16:00:00,42,42,43,42,43,43,44,43,42.0,42.0,44.0,43.0,43.0,160877,3914971
2024-10-17 17:00:00,42,42,44,44,43,43,45,45,43.0,43.0,44.0,44.0,43.0,485214,4366288
2024-10-17 18:00:00,44,43,44,43,45,44,45,44,44.0,43.0,45.0,44.0,43.0,605164,4417418
2024-10-17 19:00:00,43,43,43,43,44,44,44,44,44.0,43.0,44.0,43.0,43.0,73538,4468007
2024-10-17 20:00:00,43,43,43,43,44,44,44,44,44.0,43.0,44.0,44.0,43.0,23367,4490878
2024-10-17 21:00:00,43,42,43,42,44,43,44,43,44.0,42.0,44.0,43.0,43.0,70899,4553114
2024-10-17 22:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,43.0,42.0,24990,4577378
2024-10-17 23:00:00,42,41,42,41,43,42,43,42,43.0,41.0,43.0,42.0,42.0,47828,4624993
2024-10-18 00:00:00,41,41,42,42,42,42,43,43,42.0,41.0,43.0,43.0,41.0,62252,4659812
2024-10-18 01:00:00,42,42,43,42,43,43,44,43,43.0,42.0,44.0,43.0,42.0,283800,4715718
2024-10-18 02:00:00,42,42,43,42,43,43,44,43,43.0,42.0,43.0,43.0,42.0,60089,4729858
2024-10-18 03:00:00,42,42,43,42,43,43,44,43,43.0,42.0,44.0,43.0,42.0,275161,4780547
2024-10-18 04:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,42.0,42.0,18600,4798439
2024-10-18 05:00:00,42,41,42,42,43,42,43,43,43.0,41.0,43.0,43.0,42.0,79955,4826944
2024-10-18 06:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,43.0,42.0,213209,4841141
2024-10-18 07:00:00,42,42,42,42,43,43,43,43,42.0,42.0,43.0,43.0,42.0,9727,4844582
2024-10-18 13:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,43.0,42.0,42714,4871645
2024-10-18 14:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,43.0,42.0,265480,5134282
2024-10-18 15:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,42.0,42.0,141325,5275507
2024-10-18 16:00:00,42,42,43,42,43,43,44,43,43.0,42.0,43.0,43.0,42.0,180958,5281451
2024-10-18 17:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,43.0,42.0,42857,5324308
2024-10-18 18:00:00,42,41,43,43,43,42,44,44,43.0,42.0,44.0,44.0,42.0,1280757,6021520
2024-10-18 19:00:00,43,42,43,43,44,43,44,44,44.0,42.0,44.0,44.0,43.0,550290,6093160
2024-10-18 20:00:00,43,43,43,43,44,44,44,44,44.0,43.0,44.0,44.0,43.0,37246,6129034
2024-10-18 21:00:00,43,43,43,43,44,44,44,44,44.0,43.0,44.0,44.0,44.0,46555,6175457
2024-10-18 22:00:00,43,42,43,42,44,43,44,43,44.0,42.0,44.0,43.0,43.0,45849,6200946
2024-10-18 23:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,42.0,42.0,523121,6308655
2024-10-19 00:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,43.0,42.0,24117,6325295
2024-10-19 01:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,43.0,42.0,86837,6344512
2024-10-19 02:00:00,42,42,42,42,43,43,43,43,43.0,42.0,43.0,43.0,42.0,8212,6350360
2024-10-19 03:00:00,42,41,43,43,43,42,44,44,43.0,42.0,44.0,44.0,42.0,229535,6401516
2024-10-19 04:00:00,43,42,43,42,44,43,44,43,44.0,43.0,44.0,43.0,43.0,34255,6412858
2024-10-19 05:00:00,42,42,43,42,43,43,44,43,43.0,42.0,44.0,43.0,42.0,238913,6430066
2024-10-19 06:00:00,42,42,42,42,43,43,43,43,42.0,42.0,43.0,43.0,42.0,12613,6426993
2024-10-19 07:00:00,42,41,43,42,43,42,44,43,43.0,42.0,44.0,43.0,42.0,20621,6447614
